id,_summary_path,wall_time_sec,epoch,train_loss,mse_u,mse_f,mse_bd,train_mse_norm,rl2_train,rl2_train_global,rl2_train_mean_per_sample,rl2_train_std_per_sample,rl2_train_sem_per_sample,n_train_samples_for_rl2
ef7415d9-6028-4eb5-aef1-a1db78205934,/metadata/final_summary,4580.061450958252,20000.0,0.021203674376010895,0.0022267920430749655,0.0007691450882703066,0.0025076367892324924,0.004428308457136154,0.038431077949151696,0.038431077949151696,0.02846782049164176,0.027202430701669934,0.008602163891016928,10.0
