id,_summary_path,wall_time_sec,epoch,train_loss,mse_u,mse_f,mse_bd,train_mse_norm,rl2_train,rl2_train_global,rl2_train_mean_per_sample,rl2_train_std_per_sample,rl2_train_sem_per_sample,n_train_samples_for_rl2
8ee10f63-e211-438d-ace6-b02e809c6353,/metadata/final_summary,6959.0169377326965,20000.0,0.01947249099612236,0.0016569739673286676,0.00044314117985777557,0.000794587132986635,0.009960505180060863,0.09980059141903243,0.09980059141903243,0.15614669770002365,0.1297550228210063,0.04103214099615064,10.0
